,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
87,"Building the Barricade / On My Own - Live___The ""Les Misérables"" 10th Anniversary Orchestra",2022-12-09 12:39,"The ""Les Misérables"" 10th Anniversary Orchestra",Building the Barricade / On My Own - Live,1635,2022-12-09 12:39:00,0.322,0.142,2,-21.502,0,0.0581,0.889,1.62e-06,0.737,0.12,135.573,audio_features,3WYLiUP4eDv0EAQ5VhLMUO,spotify:track:3WYLiUP4eDv0EAQ5VhLMUO,https://api.spotify.com/v1/tracks/3WYLiUP4eDv0EAQ5VhLMUO,https://api.spotify.com/v1/audio-analysis/3WYLiUP4eDv0EAQ5VhLMUO,278827,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
88,Epilogue___Les Misérables Cast,2022-12-09 12:40,Les Misérables Cast,Epilogue,882,2022-12-09 12:40:00,0.324,0.0563,2,-24.198,0,0.0463,0.942,1.46e-06,0.707,0.0749,78.335,audio_features,7aK1e6PKXTHVprxJzdsA6u,spotify:track:7aK1e6PKXTHVprxJzdsA6u,https://api.spotify.com/v1/tracks/7aK1e6PKXTHVprxJzdsA6u,https://api.spotify.com/v1/audio-analysis/7aK1e6PKXTHVprxJzdsA6u,556667,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
89,Stars___Russell Crowe,2022-12-09 12:40,Russell Crowe,Stars,749,2022-12-09 12:40:00,0.378,0.289,4,-15.662,1,0.0596,0.86,0.0,0.773,0.254,99.423,audio_features,1c57SWN0OSsLZGsSNtnE7o,spotify:track:1c57SWN0OSsLZGsSNtnE7o,https://api.spotify.com/v1/tracks/1c57SWN0OSsLZGsSNtnE7o,https://api.spotify.com/v1/audio-analysis/1c57SWN0OSsLZGsSNtnE7o,206467,3,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
90,"At The End Of The Day___""Les Misérables Original London Cast"" Ensemble",2022-12-09 12:40,"""Les Misérables Original London Cast"" Ensemble",At The End Of The Day,89092,2022-12-09 12:40:00,0.569,0.402,5,-12.152,0,0.0957,0.831,6.79e-05,0.0941,0.53,63.141,audio_features,2wYXLVWNcqC7Cxlw92aCtK,spotify:track:2wYXLVWNcqC7Cxlw92aCtK,https://api.spotify.com/v1/tracks/2wYXLVWNcqC7Cxlw92aCtK,https://api.spotify.com/v1/audio-analysis/2wYXLVWNcqC7Cxlw92aCtK,291560,4,Les Misérables (Original 1985 London Cast Recording),6czYnhVAHQF0UiAilCvFMP
91,Epilogue___Les Misérables Cast,2022-12-09 12:42,Les Misérables Cast,Epilogue,2155,2022-12-09 12:42:00,0.324,0.0563,2,-24.198,0,0.0463,0.942,1.46e-06,0.707,0.0749,78.335,audio_features,7aK1e6PKXTHVprxJzdsA6u,spotify:track:7aK1e6PKXTHVprxJzdsA6u,https://api.spotify.com/v1/tracks/7aK1e6PKXTHVprxJzdsA6u,https://api.spotify.com/v1/audio-analysis/7aK1e6PKXTHVprxJzdsA6u,556667,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
92,Stars___Russell Crowe,2022-12-09 12:42,Russell Crowe,Stars,134848,2022-12-09 12:42:00,0.378,0.289,4,-15.662,1,0.0596,0.86,0.0,0.773,0.254,99.423,audio_features,1c57SWN0OSsLZGsSNtnE7o,spotify:track:1c57SWN0OSsLZGsSNtnE7o,https://api.spotify.com/v1/tracks/1c57SWN0OSsLZGsSNtnE7o,https://api.spotify.com/v1/audio-analysis/1c57SWN0OSsLZGsSNtnE7o,206467,3,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
93,The Stars Look Down___Original Cast of Billy Elliot,2022-12-09 12:42,Original Cast of Billy Elliot,The Stars Look Down,1339,2022-12-09 12:42:00,0.438,0.247,10,-12.846,1,0.033,0.879,0.0,0.355,0.209,88.936,audio_features,2xKR4oOXjtYFb09dVvZUAY,spotify:track:2xKR4oOXjtYFb09dVvZUAY,https://api.spotify.com/v1/tracks/2xKR4oOXjtYFb09dVvZUAY,https://api.spotify.com/v1/audio-analysis/2xKR4oOXjtYFb09dVvZUAY,450933,4,Billy Elliot: The Original Cast Recording,0n7z0uxgNQT5YV6z99IIDt
94,Epilogue - Live___The 'Les Misérables 2010' Company,2022-12-09 12:42,The 'Les Misérables 2010' Company,Epilogue - Live,23,2022-12-09 12:42:00,0.194,0.165,3,-19.183,1,0.0712,0.919,1.75e-06,0.721,0.127,78.257,audio_features,1YPHnUDU5oNYqwzfuqQ5p4,spotify:track:1YPHnUDU5oNYqwzfuqQ5p4,https://api.spotify.com/v1/tracks/1YPHnUDU5oNYqwzfuqQ5p4,https://api.spotify.com/v1/audio-analysis/1YPHnUDU5oNYqwzfuqQ5p4,534307,4,Les Misérables Live! (2010 London Cast Recording),6YSnbnRXI7YAgn3WjAoksx
95,Joseph's Coat (The Coat Of Many Colors)___Original Broadway Cast of 'Joseph and the Amazing Technicolor Dreamcoat',2022-12-09 12:46,Original Broadway Cast of 'Joseph and the Amazing Technicolor Dreamcoat',Joseph's Coat (The Coat Of Many Colors),198570,2022-12-09 12:46:00,0.592,0.387,3,-13.138,1,0.0596,0.796,0.0,0.128,0.56,144.292,audio_features,0NH5QIO7wJQctIQQl2Oq5d,spotify:track:0NH5QIO7wJQctIQQl2Oq5d,https://api.spotify.com/v1/tracks/0NH5QIO7wJQctIQQl2Oq5d,https://api.spotify.com/v1/audio-analysis/0NH5QIO7wJQctIQQl2Oq5d,213907,4,Joseph And The Amazing Technicolor Dream Coat,78Zdb9whc4aZxhqXhnT5IH
96,Joseph's Coat (The Coat Of Many Colors)___Original Broadway Cast of 'Joseph and the Amazing Technicolor Dreamcoat',2022-12-09 15:38,Original Broadway Cast of 'Joseph and the Amazing Technicolor Dreamcoat',Joseph's Coat (The Coat Of Many Colors),15336,2022-12-09 15:38:00,0.592,0.387,3,-13.138,1,0.0596,0.796,0.0,0.128,0.56,144.292,audio_features,0NH5QIO7wJQctIQQl2Oq5d,spotify:track:0NH5QIO7wJQctIQQl2Oq5d,https://api.spotify.com/v1/tracks/0NH5QIO7wJQctIQQl2Oq5d,https://api.spotify.com/v1/audio-analysis/0NH5QIO7wJQctIQQl2Oq5d,213907,4,Joseph And The Amazing Technicolor Dream Coat,78Zdb9whc4aZxhqXhnT5IH
97,Me___Burke Moses,2022-12-09 15:45,Burke Moses,Me,12480,2022-12-09 15:45:00,0.497,0.474,8,-6.964,1,0.073,0.541,0.0,0.0942,0.945,163.661,audio_features,0ystGIV4kUJf6GIhgc6b6N,spotify:track:0ystGIV4kUJf6GIhgc6b6N,https://api.spotify.com/v1/tracks/0ystGIV4kUJf6GIhgc6b6N,https://api.spotify.com/v1/audio-analysis/0ystGIV4kUJf6GIhgc6b6N,144599,4,In The Heights (Original Motion Picture Soundtrack),0F3HOT0E0Jj2MSnPm6tq4n
98,Lovely Ladies - Live___Les Misérables - 10th Anniversary Cast,2022-12-09 15:47,Les Misérables - 10th Anniversary Cast,Lovely Ladies - Live,128040,2022-12-09 15:47:00,0.503,0.209,5,-18.461,1,0.415,0.852,0.0,0.478,0.522,160.117,audio_features,1prSYHFsg1vJKdb3ywyg2a,spotify:track:1prSYHFsg1vJKdb3ywyg2a,https://api.spotify.com/v1/tracks/1prSYHFsg1vJKdb3ywyg2a,https://api.spotify.com/v1/audio-analysis/1prSYHFsg1vJKdb3ywyg2a,128040,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
99,If I Can't Love Her (Reprise)___Terrence Mann,2022-12-09 15:48,Terrence Mann,If I Can't Love Her (Reprise),352,2022-12-09 15:48:00,0.217,0.0321,2,-26.386,1,0.0419,0.827,7.19e-06,0.113,0.0628,83.974,audio_features,4vgazwtDyDVyHjQco4Ngs1,spotify:track:4vgazwtDyDVyHjQco4Ngs1,https://api.spotify.com/v1/tracks/4vgazwtDyDVyHjQco4Ngs1,https://api.spotify.com/v1/audio-analysis/4vgazwtDyDVyHjQco4Ngs1,94587,4,Beauty And The Beast: The Broadway Musical,3Pzoe4ffuNsxdgTHGaFJmo
100,In My Life / A Heart Full Of Love___Amanda Seyfried,2022-12-09 15:48,Amanda Seyfried,In My Life / A Heart Full Of Love,614,2022-12-09 15:48:00,0.325,0.106,2,-18.239,1,0.0409,0.955,5.81e-06,0.103,0.163,94.481,audio_features,1jV7MxxQ5Mk45hmBQrAQn5,spotify:track:1jV7MxxQ5Mk45hmBQrAQn5,https://api.spotify.com/v1/tracks/1jV7MxxQ5Mk45hmBQrAQn5,https://api.spotify.com/v1/audio-analysis/1jV7MxxQ5Mk45hmBQrAQn5,192627,5,Les Misérables: Highlights From The Motion Picture Soundtrack,5zf4V2kytJQDkr1lETFsQ7
101,One Day More! - Live___Les Misérables - 10th Anniversary Cast,2022-12-09 15:48,Les Misérables - 10th Anniversary Cast,One Day More! - Live,1160,2022-12-09 15:48:00,0.222,0.367,9,-17.758,1,0.095,0.846,0.000609,0.75,0.24,89.809,audio_features,62vBgmeAJZYrwaYJy5xDhv,spotify:track:62vBgmeAJZYrwaYJy5xDhv,https://api.spotify.com/v1/tracks/62vBgmeAJZYrwaYJy5xDhv,https://api.spotify.com/v1/audio-analysis/62vBgmeAJZYrwaYJy5xDhv,256800,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
102,The Wedding - Live___The 'Les Misérables 2010' Company,2022-12-09 15:48,The 'Les Misérables 2010' Company,The Wedding - Live,0,2022-12-09 15:48:00,0.532,0.287,4,-11.284,0,0.116,0.43,0.0,0.677,0.332,103.642,audio_features,1C1qF0VGyQFwnqrKdtXOfN,spotify:track:1C1qF0VGyQFwnqrKdtXOfN,https://api.spotify.com/v1/tracks/1C1qF0VGyQFwnqrKdtXOfN,https://api.spotify.com/v1/audio-analysis/1C1qF0VGyQFwnqrKdtXOfN,176293,3,Les Misérables Live! (2010 London Cast Recording),6YSnbnRXI7YAgn3WjAoksx
103,Javert's Suicide: Soliloquy___Roger Allam,2022-12-09 15:48,Roger Allam,Javert's Suicide: Soliloquy,20,2022-12-09 15:48:00,0.326,0.465,5,-10.311,1,0.0881,0.907,0.000293,0.0934,0.301,79.014,audio_features,5VxaHVcDLbRKn4jMa5kKKc,spotify:track:5VxaHVcDLbRKn4jMa5kKKc,https://api.spotify.com/v1/tracks/5VxaHVcDLbRKn4jMa5kKKc,https://api.spotify.com/v1/audio-analysis/5VxaHVcDLbRKn4jMa5kKKc,219227,1,Les Misérables (Original 1985 London Cast Recording),6czYnhVAHQF0UiAilCvFMP
104,Drink With Me___Clive Carter,2022-12-09 15:48,Clive Carter,Drink With Me,50798,2022-12-09 15:48:00,0.341,0.134,5,-14.192,1,0.0313,0.948,3.03e-06,0.0896,0.11,108.957,audio_features,5D2mHuaTpubjIGtrtQ0uQ1,spotify:track:5D2mHuaTpubjIGtrtQ0uQ1,https://api.spotify.com/v1/tracks/5D2mHuaTpubjIGtrtQ0uQ1,https://api.spotify.com/v1/audio-analysis/5D2mHuaTpubjIGtrtQ0uQ1,141227,3,Les Misérables (Original 1985 London Cast Recording),6czYnhVAHQF0UiAilCvFMP
105,Stars - Live___Earl Carpenter,2022-12-09 15:48,Earl Carpenter,Stars - Live,1453,2022-12-09 15:48:00,0.378,0.368,4,-10.278,1,0.0565,0.857,2.24e-05,0.556,0.172,110.277,audio_features,1uSENZDDafopdoptvNtJOd,spotify:track:1uSENZDDafopdoptvNtJOd,https://api.spotify.com/v1/tracks/1uSENZDDafopdoptvNtJOd,https://api.spotify.com/v1/audio-analysis/1uSENZDDafopdoptvNtJOd,198987,3,Les Misérables Live! (2010 London Cast Recording),6YSnbnRXI7YAgn3WjAoksx
106,The Docks (Lovely Ladies)___Anne Hathaway,2022-12-09 15:48,Anne Hathaway,The Docks (Lovely Ladies),1663,2022-12-09 15:48:00,0.678,0.129,2,-16.346,0,0.409,0.866,0.0,0.0772,0.375,77.56,audio_features,0qtgSBmWmiteW6Lct9bdUp,spotify:track:0qtgSBmWmiteW6Lct9bdUp,https://api.spotify.com/v1/tracks/0qtgSBmWmiteW6Lct9bdUp,https://api.spotify.com/v1/audio-analysis/0qtgSBmWmiteW6Lct9bdUp,243853,4,Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),20exLke5P8o4D1Bj4iRcPf
107,Lost in the Darkness___Dr. Henry Jekyll,2022-12-09 15:48,Dr. Henry Jekyll,Lost in the Darkness,425,2022-12-09 15:48:00,0.35,0.108,1,-17.503,0,0.0373,0.863,0.00323,0.228,0.101,83.405,audio_features,4obJvMCcNGiZkMmA76njg6,spotify:track:4obJvMCcNGiZkMmA76njg6,https://api.spotify.com/v1/tracks/4obJvMCcNGiZkMmA76njg6,https://api.spotify.com/v1/audio-analysis/4obJvMCcNGiZkMmA76njg6,116600,4,Jekyll & Hyde,7r684fxZHqa4LOqacOgX9i
108,Javert's Suicide: Soliloquy___Roger Allam,2022-12-09 15:49,Roger Allam,Javert's Suicide: Soliloquy,4673,2022-12-09 15:49:00,0.326,0.465,5,-10.311,1,0.0881,0.907,0.000293,0.0934,0.301,79.014,audio_features,5VxaHVcDLbRKn4jMa5kKKc,spotify:track:5VxaHVcDLbRKn4jMa5kKKc,https://api.spotify.com/v1/tracks/5VxaHVcDLbRKn4jMa5kKKc,https://api.spotify.com/v1/audio-analysis/5VxaHVcDLbRKn4jMa5kKKc,219227,1,Les Misérables (Original 1985 London Cast Recording),6czYnhVAHQF0UiAilCvFMP
109,Santa Fe___Jeremy Jordan,2022-12-09 15:52,Jeremy Jordan,Santa Fe,192148,2022-12-09 15:52:00,0.408,0.302,7,-11.699,1,0.0456,0.76,0.0,0.0832,0.283,96.457,audio_features,6aWJOPC5gpjTpRiyvrFOQm,spotify:track:6aWJOPC5gpjTpRiyvrFOQm,https://api.spotify.com/v1/tracks/6aWJOPC5gpjTpRiyvrFOQm,https://api.spotify.com/v1/audio-analysis/6aWJOPC5gpjTpRiyvrFOQm,192148,3,Newsies (Original Broadway Cast Recording),3hqYvu1aBkroLKzkGM5DSk
110,Once Upon a December___Christy Altomare,2022-12-09 15:55,Christy Altomare,Once Upon a December,179840,2022-12-09 15:55:00,0.166,0.288,11,-12.45,0,0.0389,0.917,1.89e-05,0.0889,0.0748,174.166,audio_features,3jMy7ITBiLgVwC15RBK9Hp,spotify:track:3jMy7ITBiLgVwC15RBK9Hp,https://api.spotify.com/v1/tracks/3jMy7ITBiLgVwC15RBK9Hp,https://api.spotify.com/v1/audio-analysis/3jMy7ITBiLgVwC15RBK9Hp,179840,4,Anastasia (Original Broadway Cast Recording),2dDzJlbHoVGKMGZF4wQfla
111,"Sincerely, Me___Mike Faist",2022-12-09 15:58,Mike Faist,"Sincerely, Me",166158,2022-12-09 15:58:00,0.677,0.731,7,-5.708,1,0.12,0.168,0.0,0.103,0.603,97.864,audio_features,4nna9JONFIwr98bcX6tlta,spotify:track:4nna9JONFIwr98bcX6tlta,https://api.spotify.com/v1/tracks/4nna9JONFIwr98bcX6tlta,https://api.spotify.com/v1/audio-analysis/4nna9JONFIwr98bcX6tlta,222960,4,Dear Evan Hansen (Original Broadway Cast Recording),0LhDyJXelg31FKLW5GDcKi
112,"Sincerely, Me___Mike Faist",2022-12-09 15:58,Mike Faist,"Sincerely, Me",23,2022-12-09 15:58:00,0.677,0.731,7,-5.708,1,0.12,0.168,0.0,0.103,0.603,97.864,audio_features,4nna9JONFIwr98bcX6tlta,spotify:track:4nna9JONFIwr98bcX6tlta,https://api.spotify.com/v1/tracks/4nna9JONFIwr98bcX6tlta,https://api.spotify.com/v1/audio-analysis/4nna9JONFIwr98bcX6tlta,222960,4,Dear Evan Hansen (Original Broadway Cast Recording),0LhDyJXelg31FKLW5GDcKi
113,Revenge Party___Grey Henson,2022-12-09 15:58,Grey Henson,Revenge Party,13964,2022-12-09 15:58:00,0.525,0.702,8,-4.747,1,0.365,0.241,0.0,0.217,0.653,99.787,audio_features,6uUE5S0ZYveiVxl05XIH7G,spotify:track:6uUE5S0ZYveiVxl05XIH7G,https://api.spotify.com/v1/tracks/6uUE5S0ZYveiVxl05XIH7G,https://api.spotify.com/v1/audio-analysis/6uUE5S0ZYveiVxl05XIH7G,306347,3,Mean Girls (Original Broadway Cast Recording),6m7n9JuAOMcy8X3ntO0Ktf
114,Higher Medley___Queen Latifah,2022-12-09 15:58,Queen Latifah,Higher Medley,23,2022-12-09 15:58:00,0.711,0.789,0,-6.203,1,0.0442,0.00367,7.29e-05,0.0672,0.394,116.995,audio_features,1UU2oHSP7eD5ZpmHILcLEJ,spotify:track:1UU2oHSP7eD5ZpmHILcLEJ,https://api.spotify.com/v1/tracks/1UU2oHSP7eD5ZpmHILcLEJ,https://api.spotify.com/v1/audio-analysis/1UU2oHSP7eD5ZpmHILcLEJ,332813,4,Joyful Noise (Original Motion Picture Soundtrack),2cPrhNz2hyRJOtiwFOiiJ9
115,Higher Medley___Queen Latifah,2022-12-09 15:58,Queen Latifah,Higher Medley,1237,2022-12-09 15:58:00,0.711,0.789,0,-6.203,1,0.0442,0.00367,7.29e-05,0.0672,0.394,116.995,audio_features,1UU2oHSP7eD5ZpmHILcLEJ,spotify:track:1UU2oHSP7eD5ZpmHILcLEJ,https://api.spotify.com/v1/tracks/1UU2oHSP7eD5ZpmHILcLEJ,https://api.spotify.com/v1/audio-analysis/1UU2oHSP7eD5ZpmHILcLEJ,332813,4,Joyful Noise (Original Motion Picture Soundtrack),2cPrhNz2hyRJOtiwFOiiJ9
116,Put a Little Love in Your Heart___Darren Criss,2022-12-09 16:00,Darren Criss,Put a Little Love in Your Heart,114106,2022-12-09 16:00:00,0.593,0.613,6,-6.01,1,0.0469,0.653,0.0,0.15,0.604,123.024,audio_features,3sbzXUQxzNSVlBTJeFvUHI,spotify:track:3sbzXUQxzNSVlBTJeFvUHI,https://api.spotify.com/v1/tracks/3sbzXUQxzNSVlBTJeFvUHI,https://api.spotify.com/v1/audio-analysis/3sbzXUQxzNSVlBTJeFvUHI,114107,4,The Flash (Music from the Special Episode: Duet),75hZ7GJYAeuH4kWsst3rKP
117,Omigod You Guys___Annaleigh Ashford,2022-12-09 16:00,Annaleigh Ashford,Omigod You Guys,26843,2022-12-09 16:00:00,0.57,0.481,7,-9.741,1,0.645,0.497,0.0,0.425,0.622,159.939,audio_features,2av1BBGdN9DW1u7rvoRhMM,spotify:track:2av1BBGdN9DW1u7rvoRhMM,https://api.spotify.com/v1/tracks/2av1BBGdN9DW1u7rvoRhMM,https://api.spotify.com/v1/audio-analysis/2av1BBGdN9DW1u7rvoRhMM,346813,4,Legally Blonde The Musical (Original Broadway Cast Recording),7os43c6BUhMJkDUaEtDufk
118,Nothing Left to Lose___Jeremy Jordan,2022-12-09 16:04,Jeremy Jordan,Nothing Left to Lose,210732,2022-12-09 16:04:00,0.364,0.62,2,-5.967,1,0.0328,0.219,0.0,0.139,0.136,139.499,audio_features,48WJUYrl91l90PZ86pkqqV,spotify:track:48WJUYrl91l90PZ86pkqqV,https://api.spotify.com/v1/tracks/48WJUYrl91l90PZ86pkqqV,https://api.spotify.com/v1/audio-analysis/48WJUYrl91l90PZ86pkqqV,210733,4,Rapunzel’s Tangled Adventure: Plus Est En Vous (Music from the TV Series),7y9MPw7xXw4FYZJFZDZVeP
119,Who I'd Be___Daniel Breaker,2022-12-09 16:06,Daniel Breaker,Who I'd Be,155459,2022-12-09 16:06:00,0.308,0.642,1,-7.216,1,0.137,0.672,0.0,0.0843,0.401,190.057,audio_features,05vReyxhvuE564kb2Jnmux,spotify:track:05vReyxhvuE564kb2Jnmux,https://api.spotify.com/v1/tracks/05vReyxhvuE564kb2Jnmux,https://api.spotify.com/v1/audio-analysis/05vReyxhvuE564kb2Jnmux,239250,4,Shrek The Musical,5VeD79fcAGrvxWTwiWSVfh
120,I Got You___Bring It On: The Musical - Original Broadway Cast,2022-12-09 16:19,Bring It On: The Musical - Original Broadway Cast,I Got You,1950,2022-12-09 16:19:00,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,audio_features,4SGBuq37Ol4HJr7pQqFMKa,spotify:track:4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/tracks/4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/audio-analysis/4SGBuq37Ol4HJr7pQqFMKa,190080,3,Look At Us,4VFnAIRrYMA3iEHpjNP5cH
121,I Got You___Bring It On: The Musical - Original Broadway Cast,2022-12-10 14:52,Bring It On: The Musical - Original Broadway Cast,I Got You,2105,2022-12-10 14:52:00,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,audio_features,4SGBuq37Ol4HJr7pQqFMKa,spotify:track:4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/tracks/4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/audio-analysis/4SGBuq37Ol4HJr7pQqFMKa,190080,3,Look At Us,4VFnAIRrYMA3iEHpjNP5cH
122,Apex Predator___Barrett Wilbert Weed,2022-12-10 14:53,Barrett Wilbert Weed,Apex Predator,76175,2022-12-10 14:53:00,0.656,0.804,0,-4.35,1,0.0894,0.091,0.0,0.297,0.489,111.96,audio_features,03uQyt8Bdnt2paQgCWZl5v,spotify:track:03uQyt8Bdnt2paQgCWZl5v,https://api.spotify.com/v1/tracks/03uQyt8Bdnt2paQgCWZl5v,https://api.spotify.com/v1/audio-analysis/03uQyt8Bdnt2paQgCWZl5v,194280,4,Mean Girls (Original Broadway Cast Recording),6m7n9JuAOMcy8X3ntO0Ktf
123,Anything You Can Do - Live___Laura Osnes,2022-12-10 14:57,Laura Osnes,Anything You Can Do - Live,240293,2022-12-10 14:57:00,0.486,0.547,10,-8.621,1,0.559,0.749,0.0,0.694,0.575,82.557,audio_features,1D7sT2iMrNEmCAdTJTwtoi,spotify:track:1D7sT2iMrNEmCAdTJTwtoi,https://api.spotify.com/v1/tracks/1D7sT2iMrNEmCAdTJTwtoi,https://api.spotify.com/v1/audio-analysis/1D7sT2iMrNEmCAdTJTwtoi,240293,4,Dream a Little Dream - Live at the Café Carlyle,1idFjQmeKiBZF2CbVetO0k
124,Journey to the Past___Christy Altomare,2022-12-10 14:58,Christy Altomare,Journey to the Past,55054,2022-12-10 14:58:00,0.335,0.292,3,-9.738,1,0.0298,0.841,1.5e-06,0.0872,0.201,80.841,audio_features,1T0OMgJ1bSqlMDD8cWbvnL,spotify:track:1T0OMgJ1bSqlMDD8cWbvnL,https://api.spotify.com/v1/tracks/1T0OMgJ1bSqlMDD8cWbvnL,https://api.spotify.com/v1/audio-analysis/1T0OMgJ1bSqlMDD8cWbvnL,196120,4,Anastasia (Original Broadway Cast Recording),2dDzJlbHoVGKMGZF4wQfla
125,Seize The Day___Ben Fankhauser,2022-12-10 15:03,Ben Fankhauser,Seize The Day,322940,2022-12-10 15:03:00,0.473,0.386,3,-9.494,1,0.0534,0.572,0.0,0.0724,0.298,119.796,audio_features,0BxKZikii9efSIodiQALJ5,spotify:track:0BxKZikii9efSIodiQALJ5,https://api.spotify.com/v1/tracks/0BxKZikii9efSIodiQALJ5,https://api.spotify.com/v1/audio-analysis/0BxKZikii9efSIodiQALJ5,322941,4,Newsies (Original Broadway Cast Recording),3hqYvu1aBkroLKzkGM5DSk
126,Right Hand Man___Heidi Blickenstaff,2022-12-10 15:04,Heidi Blickenstaff,Right Hand Man,855,2022-12-10 15:04:00,0.64,0.434,1,-7.953,1,0.0909,0.837,0.0,0.0799,0.834,146.954,audio_features,2dx8PRHg15eX3jvgksAhmb,spotify:track:2dx8PRHg15eX3jvgksAhmb,https://api.spotify.com/v1/tracks/2dx8PRHg15eX3jvgksAhmb,https://api.spotify.com/v1/audio-analysis/2dx8PRHg15eX3jvgksAhmb,163720,4,Something Rotten! (Original Broadway Cast Recording),0kOBkjePPpXZ4sZGspF0VH
127,Maybe I'm Amazed___Jeremy Jordan,2022-12-10 15:04,Jeremy Jordan,Maybe I'm Amazed,2484,2022-12-10 15:04:00,0.571,0.408,7,-9.022,1,0.0366,0.203,3.91e-06,0.0891,0.139,139.793,audio_features,7KWsuNssAvLgdtyJOiXT4E,spotify:track:7KWsuNssAvLgdtyJOiXT4E,https://api.spotify.com/v1/tracks/7KWsuNssAvLgdtyJOiXT4E,https://api.spotify.com/v1/audio-analysis/7KWsuNssAvLgdtyJOiXT4E,197413,4,Joyful Noise (Original Motion Picture Soundtrack),2cPrhNz2hyRJOtiwFOiiJ9
128,Meet The Plastics___Grey Henson,2022-12-10 15:04,Grey Henson,Meet The Plastics,11095,2022-12-10 15:04:00,0.44,0.584,11,-4.511,1,0.0844,0.468,0.0,0.651,0.384,159.66,audio_features,4QNuz0m2QCn2Yw1sCUNIS2,spotify:track:4QNuz0m2QCn2Yw1sCUNIS2,https://api.spotify.com/v1/tracks/4QNuz0m2QCn2Yw1sCUNIS2,https://api.spotify.com/v1/audio-analysis/4QNuz0m2QCn2Yw1sCUNIS2,257920,4,Mean Girls (Original Broadway Cast Recording),6m7n9JuAOMcy8X3ntO0Ktf
129,Maybe I'm Amazed___Jeremy Jordan,2022-12-10 15:05,Jeremy Jordan,Maybe I'm Amazed,92377,2022-12-10 15:05:00,0.571,0.408,7,-9.022,1,0.0366,0.203,3.91e-06,0.0891,0.139,139.793,audio_features,7KWsuNssAvLgdtyJOiXT4E,spotify:track:7KWsuNssAvLgdtyJOiXT4E,https://api.spotify.com/v1/tracks/7KWsuNssAvLgdtyJOiXT4E,https://api.spotify.com/v1/audio-analysis/7KWsuNssAvLgdtyJOiXT4E,197413,4,Joyful Noise (Original Motion Picture Soundtrack),2cPrhNz2hyRJOtiwFOiiJ9
130,Right Hand Man___Heidi Blickenstaff,2022-12-10 15:16,Heidi Blickenstaff,Right Hand Man,23730,2022-12-10 15:16:00,0.64,0.434,1,-7.953,1,0.0909,0.837,0.0,0.0799,0.834,146.954,audio_features,2dx8PRHg15eX3jvgksAhmb,spotify:track:2dx8PRHg15eX3jvgksAhmb,https://api.spotify.com/v1/tracks/2dx8PRHg15eX3jvgksAhmb,https://api.spotify.com/v1/audio-analysis/2dx8PRHg15eX3jvgksAhmb,163720,4,Something Rotten! (Original Broadway Cast Recording),0kOBkjePPpXZ4sZGspF0VH
131,King Of New York___Ben Fankhauser,2022-12-11 19:47,Ben Fankhauser,King Of New York,810,2022-12-11 19:47:00,0.665,0.555,0,-8.164,1,0.211,0.374,0.0,0.231,0.72,168.245,audio_features,62troaVmvCO86yLjFNCkH2,spotify:track:62troaVmvCO86yLjFNCkH2,https://api.spotify.com/v1/tracks/62troaVmvCO86yLjFNCkH2,https://api.spotify.com/v1/audio-analysis/62troaVmvCO86yLjFNCkH2,249275,4,Newsies (Original Broadway Cast Recording),3hqYvu1aBkroLKzkGM5DSk
132,Right Hand Man___Heidi Blickenstaff,2022-12-11 19:47,Heidi Blickenstaff,Right Hand Man,1865,2022-12-11 19:47:00,0.64,0.434,1,-7.953,1,0.0909,0.837,0.0,0.0799,0.834,146.954,audio_features,2dx8PRHg15eX3jvgksAhmb,spotify:track:2dx8PRHg15eX3jvgksAhmb,https://api.spotify.com/v1/tracks/2dx8PRHg15eX3jvgksAhmb,https://api.spotify.com/v1/audio-analysis/2dx8PRHg15eX3jvgksAhmb,163720,4,Something Rotten! (Original Broadway Cast Recording),0kOBkjePPpXZ4sZGspF0VH
