,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
51,Lagoon___Attom,2022-01-14 02:31,Attom,Lagoon,228461,2022-01-14 02:31:00,0.505,0.71,7,-10.252,1,0.0339,0.798,0.873,0.155,0.0641,103.992,audio_features,2eekLS8n258pzVErJ1Kgp0,spotify:track:2eekLS8n258pzVErJ1Kgp0,https://api.spotify.com/v1/tracks/2eekLS8n258pzVErJ1Kgp0,https://api.spotify.com/v1/audio-analysis/2eekLS8n258pzVErJ1Kgp0,230000,4,Lagoon (Banyan Remix),5GT7HpvzBkLm3K3l1NNYoM
52,Inside___Lazare,2022-01-14 02:34,Lazare,Inside,194751,2022-01-14 02:34:00,0.553,0.465,9,-9.664,1,0.0301,0.84,0.97,0.102,0.652,79.223,audio_features,6WlmEymaXKMRs3D2c4j6os,spotify:track:6WlmEymaXKMRs3D2c4j6os,https://api.spotify.com/v1/tracks/6WlmEymaXKMRs3D2c4j6os,https://api.spotify.com/v1/audio-analysis/6WlmEymaXKMRs3D2c4j6os,141040,4,Stratosphere,2S3289mypNw2zP0OpFexMb
53,Hostage___Lonely in the Rain,2022-01-14 02:43,Lonely in the Rain,Hostage,114348,2022-01-14 02:43:00,0.508,0.413,0,-10.659,1,0.0973,0.835,1.81e-05,0.076,0.192,79.987,audio_features,1qvb384SBMnEbNET5nkxb4,spotify:track:1qvb384SBMnEbNET5nkxb4,https://api.spotify.com/v1/tracks/1qvb384SBMnEbNET5nkxb4,https://api.spotify.com/v1/audio-analysis/1qvb384SBMnEbNET5nkxb4,170266,4,Hostage,59fdUPWngEdf11pyWh5qDm
54,Ziemia Na Marsie___Żabson,2022-01-14 18:22,Żabson,Ziemia Na Marsie,17410,2022-01-14 18:22:00,0.869,0.635,8,-6.713,0,0.223,0.22,0.0,0.0989,0.681,136.025,audio_features,6uwJdlYX1BPqlX0bkNtKJp,spotify:track:6uwJdlYX1BPqlX0bkNtKJp,https://api.spotify.com/v1/tracks/6uwJdlYX1BPqlX0bkNtKJp,https://api.spotify.com/v1/audio-analysis/6uwJdlYX1BPqlX0bkNtKJp,155292,4,amfisbena,3upcINUHzi2GNw8zXYMKz4
55,Entertain Me___Ylona Garcia,2022-01-14 18:26,Ylona Garcia,Entertain Me,1560,2022-01-14 18:26:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
56,Entertain Me___Ylona Garcia,2022-01-14 18:29,Ylona Garcia,Entertain Me,10330,2022-01-14 18:29:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
57,i remember___bbno$,2022-01-14 18:36,bbno$,i remember,66280,2022-01-14 18:36:00,0.602,0.821,3,-6.123,1,0.0408,0.000925,0.712,0.217,0.821,76.986,audio_features,4MWFPLrhkekG6gcix2l3vJ,spotify:track:4MWFPLrhkekG6gcix2l3vJ,https://api.spotify.com/v1/tracks/4MWFPLrhkekG6gcix2l3vJ,https://api.spotify.com/v1/audio-analysis/4MWFPLrhkekG6gcix2l3vJ,203347,4,i remember,5fkoeeumL7hJ91pqy3XBYc
58,Desire Be Desire Go___Tame Impala,2022-01-14 19:29,Tame Impala,Desire Be Desire Go,266306,2022-01-14 19:29:00,0.372,0.853,1,-5.046,1,0.0559,0.069,0.00529,0.139,0.453,150.814,audio_features,4LD5p1sSp97yp86E2zDZwK,spotify:track:4LD5p1sSp97yp86E2zDZwK,https://api.spotify.com/v1/tracks/4LD5p1sSp97yp86E2zDZwK,https://api.spotify.com/v1/audio-analysis/4LD5p1sSp97yp86E2zDZwK,266307,4,InnerSpeaker,1DNSmmRLfv97Yjq7MTFWng
59,Entertain Me___Ylona Garcia,2022-01-14 19:32,Ylona Garcia,Entertain Me,182893,2022-01-14 19:32:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
60,Entertain Me___Ylona Garcia,2022-01-14 19:49,Ylona Garcia,Entertain Me,182893,2022-01-14 19:49:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
61,Entertain Me___Ylona Garcia,2022-01-14 19:52,Ylona Garcia,Entertain Me,182893,2022-01-14 19:52:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
62,Entertain Me___Ylona Garcia,2022-01-14 19:55,Ylona Garcia,Entertain Me,182893,2022-01-14 19:55:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
63,Entertain Me___Ylona Garcia,2022-01-14 19:58,Ylona Garcia,Entertain Me,182893,2022-01-14 19:58:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
64,Entertain Me___Ylona Garcia,2022-01-14 20:01,Ylona Garcia,Entertain Me,181517,2022-01-14 20:01:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
65,Habit___Still Woozy,2022-01-15 16:45,Still Woozy,Habit,153871,2022-01-15 16:45:00,0.767,0.392,1,-11.996,1,0.0945,0.154,0.000398,0.108,0.48,125.017,audio_features,4BsLwvaJOTOHDNg7xMpvrL,spotify:track:4BsLwvaJOTOHDNg7xMpvrL,https://api.spotify.com/v1/tracks/4BsLwvaJOTOHDNg7xMpvrL,https://api.spotify.com/v1/audio-analysis/4BsLwvaJOTOHDNg7xMpvrL,153872,4,Habit,2vIIWsslRiFHiHPWFTsdaE
66,Entertain Me___Ylona Garcia,2022-01-15 16:48,Ylona Garcia,Entertain Me,182893,2022-01-15 16:48:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
67,DRUM GO DUM___K/DA,2022-01-15 16:55,K/DA,DRUM GO DUM,200914,2022-01-15 16:55:00,0.608,0.939,11,-4.723,0,0.0579,0.0116,0.0398,0.0656,0.403,175.028,audio_features,2JV5OBqTMW1F6PYOGZJatP,spotify:track:2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/tracks/2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/audio-analysis/2JV5OBqTMW1F6PYOGZJatP,200914,4,ALL OUT,26IdRjba8f8DNa7c0FwfQb
68,DRUM GO DUM___K/DA,2022-01-15 17:12,K/DA,DRUM GO DUM,2837,2022-01-15 17:12:00,0.608,0.939,11,-4.723,0,0.0579,0.0116,0.0398,0.0656,0.403,175.028,audio_features,2JV5OBqTMW1F6PYOGZJatP,spotify:track:2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/tracks/2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/audio-analysis/2JV5OBqTMW1F6PYOGZJatP,200914,4,ALL OUT,26IdRjba8f8DNa7c0FwfQb
69,Space Song___Beach House,2022-01-15 21:13,Beach House,Space Song,257110,2022-01-15 21:13:00,0.507,0.79,0,-7.307,0,0.0294,0.233,0.139,0.145,0.6,147.065,audio_features,1ZgMsA55GIY7ICkQh5MILA,spotify:track:1ZgMsA55GIY7ICkQh5MILA,https://api.spotify.com/v1/tracks/1ZgMsA55GIY7ICkQh5MILA,https://api.spotify.com/v1/audio-analysis/1ZgMsA55GIY7ICkQh5MILA,320467,4,Depression Cherry,4SkZTSXdPpzTbf6C0m1UKv
70,Entertain Me___Ylona Garcia,2022-01-16 10:41,Ylona Garcia,Entertain Me,182893,2022-01-16 10:41:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
71,Entertain Me___Ylona Garcia,2022-01-16 10:44,Ylona Garcia,Entertain Me,182893,2022-01-16 10:44:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
72,Entertain Me___Ylona Garcia,2022-01-16 10:45,Ylona Garcia,Entertain Me,60658,2022-01-16 10:45:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
73,Flower Night___Daria Zawiałow,2022-01-16 12:15,Daria Zawiałow,Flower Night,207813,2022-01-16 12:15:00,0.598,0.78,6,-5.77,0,0.0378,0.000744,5.41e-06,0.0518,0.717,160.028,audio_features,6eqNBmn92vbh5Ix4ePIdc5,spotify:track:6eqNBmn92vbh5Ix4ePIdc5,https://api.spotify.com/v1/tracks/6eqNBmn92vbh5Ix4ePIdc5,https://api.spotify.com/v1/audio-analysis/6eqNBmn92vbh5Ix4ePIdc5,207813,4,Wojny i Noce,3HzwI3Iu0ybrHssUfj3FRJ
74,Hollow___Daria Zawiałow,2022-01-16 12:22,Daria Zawiałow,Hollow,234333,2022-01-16 12:22:00,0.423,0.841,4,-9.247,0,0.0438,0.00132,1.23e-05,0.172,0.627,170.009,audio_features,2sMYpy4lai18UJQPfQVoWT,spotify:track:2sMYpy4lai18UJQPfQVoWT,https://api.spotify.com/v1/tracks/2sMYpy4lai18UJQPfQVoWT,https://api.spotify.com/v1/audio-analysis/2sMYpy4lai18UJQPfQVoWT,234893,4,Wojny i Noce (Deluxe),09ebhpdARWQx1yS0ZIO3eW
75,Flower Night___Daria Zawiałow,2022-01-16 12:26,Daria Zawiałow,Flower Night,207813,2022-01-16 12:26:00,0.598,0.78,6,-5.77,0,0.0378,0.000744,5.41e-06,0.0518,0.717,160.028,audio_features,6eqNBmn92vbh5Ix4ePIdc5,spotify:track:6eqNBmn92vbh5Ix4ePIdc5,https://api.spotify.com/v1/tracks/6eqNBmn92vbh5Ix4ePIdc5,https://api.spotify.com/v1/audio-analysis/6eqNBmn92vbh5Ix4ePIdc5,207813,4,Wojny i Noce,3HzwI3Iu0ybrHssUfj3FRJ
76,Kaonashi___Daria Zawiałow,2022-01-16 12:35,Daria Zawiałow,Kaonashi,233693,2022-01-16 12:35:00,0.635,0.808,8,-6.435,0,0.0305,0.155,3e-06,0.106,0.56,100.017,audio_features,1MTK5354Kma6zuRcfIVFhd,spotify:track:1MTK5354Kma6zuRcfIVFhd,https://api.spotify.com/v1/tracks/1MTK5354Kma6zuRcfIVFhd,https://api.spotify.com/v1/audio-analysis/1MTK5354Kma6zuRcfIVFhd,233684,4,Kaonashi,0UDANp8ChHwysGkpufINR7
77,Miłostki___Daria Zawiałow,2022-01-16 12:44,Daria Zawiałow,Miłostki,21520,2022-01-16 12:44:00,0.467,0.551,4,-10.116,0,0.0412,0.0605,0.000349,0.141,0.12,153.908,audio_features,0jxRiAmMulCY61Tbt8AUrB,spotify:track:0jxRiAmMulCY61Tbt8AUrB,https://api.spotify.com/v1/tracks/0jxRiAmMulCY61Tbt8AUrB,https://api.spotify.com/v1/audio-analysis/0jxRiAmMulCY61Tbt8AUrB,204196,4,A Kysz!,4h6AUTJMuuCUJGCumhRI0p
78,Miłostki___Daria Zawiałow,2022-01-16 20:01,Daria Zawiałow,Miłostki,2480,2022-01-16 20:01:00,0.467,0.551,4,-10.116,0,0.0412,0.0605,0.000349,0.141,0.12,153.908,audio_features,0jxRiAmMulCY61Tbt8AUrB,spotify:track:0jxRiAmMulCY61Tbt8AUrB,https://api.spotify.com/v1/tracks/0jxRiAmMulCY61Tbt8AUrB,https://api.spotify.com/v1/audio-analysis/0jxRiAmMulCY61Tbt8AUrB,204196,4,A Kysz!,4h6AUTJMuuCUJGCumhRI0p
79,Spanish Sahara___Foals,2022-01-16 20:04,Foals,Spanish Sahara,2300,2022-01-16 20:04:00,0.364,0.565,9,-10.085,0,0.0705,0.0306,0.0369,0.108,0.346,128.222,audio_features,3SJWVMRwk5z4Uaff7kGs0d,spotify:track:3SJWVMRwk5z4Uaff7kGs0d,https://api.spotify.com/v1/tracks/3SJWVMRwk5z4Uaff7kGs0d,https://api.spotify.com/v1/audio-analysis/3SJWVMRwk5z4Uaff7kGs0d,409560,4,Total Life Forever,670h50t8E3LwP2bGqxGi6E
80,Désolée (Paris/Paname)___SHANGUY,2022-01-16 20:04,SHANGUY,Désolée (Paris/Paname),3210,2022-01-16 20:04:00,0.825,0.692,6,-6.084,0,0.0627,0.172,0.000996,0.0861,0.602,123.985,audio_features,00KCwnrvIXX8GRU3ZMOIBW,spotify:track:00KCwnrvIXX8GRU3ZMOIBW,https://api.spotify.com/v1/tracks/00KCwnrvIXX8GRU3ZMOIBW,https://api.spotify.com/v1/audio-analysis/00KCwnrvIXX8GRU3ZMOIBW,207821,4,Désolée (Paris/Paname),380jows5YkchH1mDjAHdk4
81,In Flames___Feral,2022-01-16 23:32,Feral,In Flames,27050,2022-01-16 23:32:00,0.533,0.588,2,-8.178,1,0.0394,0.0356,0.0638,0.574,0.154,130.076,audio_features,2VrANCn1fhtflBXTdPmIxl,spotify:track:2VrANCn1fhtflBXTdPmIxl,https://api.spotify.com/v1/tracks/2VrANCn1fhtflBXTdPmIxl,https://api.spotify.com/v1/audio-analysis/2VrANCn1fhtflBXTdPmIxl,253111,4,In Flames,0SUuOM8pONvE6Kr52SDtcv
82,Dragon___Lutto Lento,2022-01-16 23:32,Lutto Lento,Dragon,3400,2022-01-16 23:32:00,0.413,0.482,11,-13.311,0,0.0539,0.895,0.685,0.111,0.13,66.766,audio_features,2gaZJDgE71VL9PzzUUlpMg,spotify:track:2gaZJDgE71VL9PzzUUlpMg,https://api.spotify.com/v1/tracks/2gaZJDgE71VL9PzzUUlpMg,https://api.spotify.com/v1/audio-analysis/2gaZJDgE71VL9PzzUUlpMg,235636,4,The Elder Scrolls V: Skyrim: Original Game Soundtrack,25r7pEf31viAbsoVHC6bQ4
83,In Flames___Feral,2022-01-16 23:39,Feral,In Flames,9640,2022-01-16 23:39:00,0.533,0.588,2,-8.178,1,0.0394,0.0356,0.0638,0.574,0.154,130.076,audio_features,2VrANCn1fhtflBXTdPmIxl,spotify:track:2VrANCn1fhtflBXTdPmIxl,https://api.spotify.com/v1/tracks/2VrANCn1fhtflBXTdPmIxl,https://api.spotify.com/v1/audio-analysis/2VrANCn1fhtflBXTdPmIxl,253111,4,In Flames,0SUuOM8pONvE6Kr52SDtcv
84,Oakmoss and Amber___Teen Daze,2022-01-16 23:42,Teen Daze,Oakmoss and Amber,38688,2022-01-16 23:42:00,0.468,0.231,5,-14.937,0,0.0275,0.939,0.98,0.116,0.154,86.02,audio_features,2MHx6d4Ex5UGscIc85NrE6,spotify:track:2MHx6d4Ex5UGscIc85NrE6,https://api.spotify.com/v1/tracks/2MHx6d4Ex5UGscIc85NrE6,https://api.spotify.com/v1/audio-analysis/2MHx6d4Ex5UGscIc85NrE6,183037,4,Reality Refresh 4,3KqUWz6hoDUrZGMM8Zrnn3
85,Go and Get It___Memento Mori,2022-01-16 23:43,Memento Mori,Go and Get It,4979,2022-01-16 23:43:00,0.664,0.862,9,-6.3,1,0.0668,0.000952,0.89,0.35,0.758,145.003,audio_features,68mHAuRNqFWBKVTxF1qtth,spotify:track:68mHAuRNqFWBKVTxF1qtth,https://api.spotify.com/v1/tracks/68mHAuRNqFWBKVTxF1qtth,https://api.spotify.com/v1/audio-analysis/68mHAuRNqFWBKVTxF1qtth,251586,4,Go and Get It,3jxpgjPvKIfVj6yDFS7q6J
86,Carefree___Grey Killer,2022-01-16 23:43,Grey Killer,Carefree,388,2022-01-16 23:43:00,0.884,0.698,11,-7.079,0,0.27,0.212,0.897,0.128,0.271,120.001,audio_features,2Z93jIyx7k6fvTYDIbZJiO,spotify:track:2Z93jIyx7k6fvTYDIbZJiO,https://api.spotify.com/v1/tracks/2Z93jIyx7k6fvTYDIbZJiO,https://api.spotify.com/v1/audio-analysis/2Z93jIyx7k6fvTYDIbZJiO,208000,4,Carefree,6byYvncu2dYHriyQrVdlJB
87,Hope___Sigma,2022-01-16 23:43,Sigma,Hope,7891,2022-01-16 23:43:00,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,2ZRo7axmMPeSVUvDbGkJah,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4,?,2Ti79nwTsont5ZHfdxIzAm
88,Come Close___Vini Vici,2022-01-16 23:44,Vini Vici,Come Close,5405,2022-01-16 23:44:00,0.737,0.775,5,-5.443,0,0.0399,0.0945,0.349,0.191,0.306,137.982,audio_features,71aoIeMlKuQdrkHljBf0nU,spotify:track:71aoIeMlKuQdrkHljBf0nU,https://api.spotify.com/v1/tracks/71aoIeMlKuQdrkHljBf0nU,https://api.spotify.com/v1/audio-analysis/71aoIeMlKuQdrkHljBf0nU,194348,4,Come Close,7LXjqvXTHa1why9BbvhYcG
89,Gwan - Tourist Remix___Rostam,2022-01-16 23:48,Rostam,Gwan - Tourist Remix,12824,2022-01-16 23:48:00,0.57,0.612,9,-8.608,1,0.0461,0.391,0.617,0.241,0.377,111.002,audio_features,6DLv1OOCAdImqBf3K5Gd23,spotify:track:6DLv1OOCAdImqBf3K5Gd23,https://api.spotify.com/v1/tracks/6DLv1OOCAdImqBf3K5Gd23,https://api.spotify.com/v1/audio-analysis/6DLv1OOCAdImqBf3K5Gd23,350680,4,Half-Light Remixes: EP1,66VEN2zYHfOvggPZPZlyUB
90,Eating at the Void - Skyence Remix___Taprikk Sweezee,2022-01-17 00:10,Taprikk Sweezee,Eating at the Void - Skyence Remix,155952,2022-01-17 00:10:00,0.445,0.521,9,-10.441,0,0.145,0.479,0.000479,0.0969,0.193,82.014,audio_features,1htXCMO9fJ9xFAL6KwF9Dc,spotify:track:1htXCMO9fJ9xFAL6KwF9Dc,https://api.spotify.com/v1/tracks/1htXCMO9fJ9xFAL6KwF9Dc,https://api.spotify.com/v1/audio-analysis/1htXCMO9fJ9xFAL6KwF9Dc,240000,4,Repolyx,3aK9TLSqAc3jY7CFmwo1pO
91,Eating at the Void - Skyence Remix___Taprikk Sweezee,2022-01-17 06:11,Taprikk Sweezee,Eating at the Void - Skyence Remix,730,2022-01-17 06:11:00,0.445,0.521,9,-10.441,0,0.145,0.479,0.000479,0.0969,0.193,82.014,audio_features,1htXCMO9fJ9xFAL6KwF9Dc,spotify:track:1htXCMO9fJ9xFAL6KwF9Dc,https://api.spotify.com/v1/tracks/1htXCMO9fJ9xFAL6KwF9Dc,https://api.spotify.com/v1/audio-analysis/1htXCMO9fJ9xFAL6KwF9Dc,240000,4,Repolyx,3aK9TLSqAc3jY7CFmwo1pO
92,The Space Between Us - Original Mix___Dominik Eulberg,2022-01-17 06:12,Dominik Eulberg,The Space Between Us - Original Mix,17003,2022-01-17 06:12:00,0.723,0.487,1,-10.413,1,0.0418,0.0382,0.873,0.128,0.35,123.974,audio_features,0aKwL27ihyHJrmfAYKqB84,spotify:track:0aKwL27ihyHJrmfAYKqB84,https://api.spotify.com/v1/tracks/0aKwL27ihyHJrmfAYKqB84,https://api.spotify.com/v1/audio-analysis/0aKwL27ihyHJrmfAYKqB84,503326,4,The Space Between Us,5mQIxpRBtA65AVciyiFlDG
93,OHH YOU WERE MY BEAUTIFUL NIGHTMARE___Da Vosk Docta,2022-01-17 12:09,Da Vosk Docta,OHH YOU WERE MY BEAUTIFUL NIGHTMARE,249453,2022-01-17 12:09:00,0.849,0.415,2,-11.293,1,0.239,0.0782,0.93,0.144,0.351,127.007,audio_features,38Xi5LM44DSRbEYBsVDZpU,spotify:track:38Xi5LM44DSRbEYBsVDZpU,https://api.spotify.com/v1/tracks/38Xi5LM44DSRbEYBsVDZpU,https://api.spotify.com/v1/audio-analysis/38Xi5LM44DSRbEYBsVDZpU,249449,4,OHH YOU WERE MY BEAUTIFUL NIGHTMARE,2qGjaL9Uw9kqo790CTqmos
94,OHH YOU WERE MY BEAUTIFUL NIGHTMARE___Da Vosk Docta,2022-01-17 14:22,Da Vosk Docta,OHH YOU WERE MY BEAUTIFUL NIGHTMARE,7854,2022-01-17 14:22:00,0.849,0.415,2,-11.293,1,0.239,0.0782,0.93,0.144,0.351,127.007,audio_features,38Xi5LM44DSRbEYBsVDZpU,spotify:track:38Xi5LM44DSRbEYBsVDZpU,https://api.spotify.com/v1/tracks/38Xi5LM44DSRbEYBsVDZpU,https://api.spotify.com/v1/audio-analysis/38Xi5LM44DSRbEYBsVDZpU,249449,4,OHH YOU WERE MY BEAUTIFUL NIGHTMARE,2qGjaL9Uw9kqo790CTqmos
95,DRUM GO DUM___K/DA,2022-01-17 17:58,K/DA,DRUM GO DUM,1426,2022-01-17 17:58:00,0.608,0.939,11,-4.723,0,0.0579,0.0116,0.0398,0.0656,0.403,175.028,audio_features,2JV5OBqTMW1F6PYOGZJatP,spotify:track:2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/tracks/2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/audio-analysis/2JV5OBqTMW1F6PYOGZJatP,200914,4,ALL OUT,26IdRjba8f8DNa7c0FwfQb
96,Entertain Me___Ylona Garcia,2022-01-17 18:07,Ylona Garcia,Entertain Me,182893,2022-01-17 18:07:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
97,DRUM GO DUM___K/DA,2022-01-17 18:11,K/DA,DRUM GO DUM,23,2022-01-17 18:11:00,0.608,0.939,11,-4.723,0,0.0579,0.0116,0.0398,0.0656,0.403,175.028,audio_features,2JV5OBqTMW1F6PYOGZJatP,spotify:track:2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/tracks/2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/audio-analysis/2JV5OBqTMW1F6PYOGZJatP,200914,4,ALL OUT,26IdRjba8f8DNa7c0FwfQb
98,DRUM GO DUM___K/DA,2022-01-17 18:11,K/DA,DRUM GO DUM,1084,2022-01-17 18:11:00,0.608,0.939,11,-4.723,0,0.0579,0.0116,0.0398,0.0656,0.403,175.028,audio_features,2JV5OBqTMW1F6PYOGZJatP,spotify:track:2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/tracks/2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/audio-analysis/2JV5OBqTMW1F6PYOGZJatP,200914,4,ALL OUT,26IdRjba8f8DNa7c0FwfQb
99,Habit___Still Woozy,2022-01-17 18:11,Still Woozy,Habit,0,2022-01-17 18:11:00,0.767,0.392,1,-11.996,1,0.0945,0.154,0.000398,0.108,0.48,125.017,audio_features,4BsLwvaJOTOHDNg7xMpvrL,spotify:track:4BsLwvaJOTOHDNg7xMpvrL,https://api.spotify.com/v1/tracks/4BsLwvaJOTOHDNg7xMpvrL,https://api.spotify.com/v1/audio-analysis/4BsLwvaJOTOHDNg7xMpvrL,153872,4,Habit,2vIIWsslRiFHiHPWFTsdaE
100,Entertain Me___Ylona Garcia,2022-01-17 18:11,Ylona Garcia,Entertain Me,4825,2022-01-17 18:11:00,0.634,0.741,1,-5.47,1,0.0751,0.0067,0.0,0.154,0.499,102.988,audio_features,5TclgAYTVdTRLnHvTUhyIP,spotify:track:5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/tracks/5TclgAYTVdTRLnHvTUhyIP,https://api.spotify.com/v1/audio-analysis/5TclgAYTVdTRLnHvTUhyIP,182893,4,Entertain Me,3EePyDmGTMp3EV77YTjZrP
